2:17:45,32500,0.053735607,4426.409744,1000,37.90995454
2:18:46,32600,0.05338238,4435.892297,1000,37.98633325
2:19:48,32700,0.052741184,4680.244677,1000,39.95450769
2:20:48,32800,0.052779014,4945.344409,1000,42.08979494
2:21:50,32900,0.052396409,4992.777329,1000,42.47185081
2:22:52,33000,0.052240901,4664.017101,1000,39.82380014
2:23:51,33100,0.052681648,4643.076775,1000,39.65513302
2:24:53,33200,0.052483889,4823.281347,1000,41.10661891
2:25:53,33300,0.051691839,4729.798024,1000,40.35364288
2:26:54,33400,0.052197766,4950.762096,1000,42.13343254
2:27:53,33500,0.052166448,4952.632518,1000,42.14849815
2:28:54,33600,0.051745139,4946.500178,1000,42.09910426
2:29:57,33700,0.051192527,5016.487863,1000,42.66283101
2:30:57,33800,0.051889677,4997.066585,1000,42.50639929
2:31:58,33900,0.051110557,5032.823554,1000,42.79440938
2:32:58,34000,0.051596965,4599.935185,1000,39.30764234
2:33:58,34100,0.051049372,4715.798359,1000,40.24088039
2:35:00,34200,0.0503406,5036.041363,1000,42.82032773
2:36:00,34300,0.050682315,5032.612316,1000,42.79270794
2:37:02,34400,0.051352883,4977.087849,1000,42.34547744
2:38:03,34500,0.050710846,4963.856371,1000,42.23890243
2:39:02,34600,0.050366095,4957.597229,1000,42.18848719
2:40:04,34700,0.04993626,4916.471503,1000,41.8572336
2:41:06,34800,0.050087712,4994.066042,1000,42.48223095
2:42:06,34900,0.049854308,4995.618487,1000,42.49473535
2:43:07,35000,0.049708521,5090.517875,1000,43.25911732
2:44:07,35100,0.049333965,4986.082599,1000,42.41792706
2:45:08,35200,0.049786033,5026.230282,1000,42.74130284
2:46:07,35300,0.049349831,5005.836931,1000,42.57704141
2:47:09,35400,0.049127537,4977.257745,1000,42.34684589
2:48:10,35500,0.049036975,4539.29917,1000,38.81924007
2:49:11,35600,0.049213095,4984.551454,1000,42.40559421
2:50:10,35700,0.048834035,4938.49907,1000,42.03465808
2:51:10,35800,0.049463592,5037.785035,1000,42.83437241
2:52:10,35900,0.048751736,4962.146147,1000,42.22512716
2:53:11,36000,0.048569648,5066.689092,1000,43.06718466
2:54:11,36100,0.048237777,4922.244659,1000,41.90373439
2:55:12,36200,0.047988371,4852.050185,1000,41.33834202
2:56:12,36300,0.048036985,4963.748886,1000,42.23803667
2:57:15,36400,0.047818474,5032.924658,1000,42.79522375
2:58:17,36500,0.048208918,5058.522187,1000,43.00140304
2:59:17,36600,0.047549919,5025.633468,1000,42.73649572
3:00:17,36700,0.048102228,4889.383569,1000,41.6390496
3:01:17,36800,0.047567086,4985.938087,1000,42.41676306
3:02:19,36900,0.047563808,4741.506713,1000,40.44795234
3:03:20,37000,0.047499029,4925.53615,1000,41.93024621
3:04:20,37100,0.048241627,5049.928896,1000,42.93218704
3:05:22,37200,0.047711462,5022.319121,1000,42.70979979
3:06:24,37300,0.04734914,5030.876565,1000,42.77872706
3:07:25,37400,0.046981231,4407.962329,1000,37.76136695
3:08:25,37500,0.046808483,5006.995195,1000,42.58637083
3:09:25,37600,0.047163882,4992.007191,1000,42.46564761
3:10:26,37700,0.04632006,4995.114729,1000,42.49067775
3:11:28,37800,0.04687133,5050.479412,1000,42.93662125
3:12:27,37900,0.046511419,4850.403461,1000,41.32507822
3:13:32,38000,0.046320761,5030.375058,1000,42.77468759
3:14:34,38100,0.045970014,5117.261503,1000,43.47452805
3:15:35,38200,0.045885124,4991.219566,1000,42.45930356
3:16:47,38300,0.047318874,5017.412922,1000,42.67028204
3:17:49,38400,0.046266623,5019.638316,1000,42.68820682
3:18:51,38500,0.046325625,4978.460249,1000,42.35653165
3:19:52,38600,0.046617103,5020.197042,1000,42.69270717
3:20:54,38700,0.046255734,4991.76654,1000,42.46370924
3:21:57,38800,0.04623389,4589.893665,1000,39.22676134
3:22:58,38900,0.045480078,4900.483861,1000,41.72845864
3:23:59,39000,0.046187958,5037.916873,1000,42.83543432
3:25:02,39100,0.045197081,4988.412043,1000,42.43668993
3:26:04,39200,0.045748889,5058.166811,1000,42.99854061
3:27:05,39300,0.045075212,4980.601883,1000,42.37378177
3:28:08,39400,0.045581132,5017.776367,1000,42.67320946
3:29:10,39500,0.045981983,4931.388481,1000,41.97738473
3:30:12,39600,0.045491494,5084.008327,1000,43.20668514
3:31:12,39700,0.045023196,4955.184137,1000,42.16905056
3:32:14,39800,0.045085277,5027.115696,1000,42.74843455
3:33:16,39900,0.045397699,4958.832561,1000,42.19843736
3:34:17,40000,0.045052261,4958.428565,1000,42.19518331
